old_label,label,date
hCoV-19/UnitedArabEmirates/0473/2020|EPI_ISL_698642|2020-05-18|1,hCoV-19/UnitedArabEmirates/0473/2020|EPI_ISL_698642|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/L3290262866/2020|EPI_ISL_520701|2020-05-20|1,hCoV-19/UnitedArabEmirates/L3290262866/2020|EPI_ISL_520701|2020-05-20|1,2020-05-20
hCoV-19/UnitedArabEmirates/0662/2020|EPI_ISL_698816|2020-05-15|1,hCoV-19/UnitedArabEmirates/0662/2020|EPI_ISL_698816|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0789/2020|EPI_ISL_698929|2020-05-19|1,hCoV-19/UnitedArabEmirates/0789/2020|EPI_ISL_698929|2020-05-19|1,2020-05-19
hCoV-19/UnitedArabEmirates/0324/2020|EPI_ISL_698500|2020-05-18|1,hCoV-19/UnitedArabEmirates/0324/2020|EPI_ISL_698500|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0999/2020|EPI_ISL_699131|2020-06-10|2,hCoV-19/UnitedArabEmirates/0999/2020|EPI_ISL_699131|2020-06-10|2,2020-06-10
hCoV-19/UnitedArabEmirates/0418/2020|EPI_ISL_698593|2020-05-15|1,hCoV-19/UnitedArabEmirates/0418/2020|EPI_ISL_698593|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/306/2020|EPI_ISL_528694|2020-06-02|1,hCoV-19/UnitedArabEmirates/306/2020|EPI_ISL_528694|2020-06-02|1,2020-06-02
hCoV-19/Uganda/UG017/2020|EPI_ISL_451199|2020-04-20|2,hCoV-19/Uganda/UG017/2020|EPI_ISL_451199|2020-04-20|2,2020-04-20
hCoV-19/Kenya/C7605/2020|EPI_ISL_568847|2020-05-16|1,hCoV-19/Kenya/C7605/2020|EPI_ISL_568847|2020-05-16|1,2020-05-16
hCoV-19/UnitedArabEmirates/0393/2020|EPI_ISL_698568|2020-05-15|1,hCoV-19/UnitedArabEmirates/0393/2020|EPI_ISL_698568|2020-05-15|1,2020-05-15
hCoV-19/SouthAfrica/NHLS-UCT-GS-2931/2020|EPI_ISL_700481|2020-05-09|1,hCoV-19/SouthAfrica/NHLS-UCT-GS-2931/2020|EPI_ISL_700481|2020-05-09|1,2020-05-09
hCoV-19/Australia/NSW636/2020|EPI_ISL_490045|2020-07-05|1,hCoV-19/Australia/NSW636/2020|EPI_ISL_490045|2020-07-05|1,2020-07-05
hCoV-19/England/ALDP-9538C1/2020|EPI_ISL_553825|2020-06-07|2,hCoV-19/England/ALDP-9538C1/2020|EPI_ISL_553825|2020-06-07|2,2020-06-07
hCoV-19/UnitedArabEmirates/0669/2020|EPI_ISL_698822|2020-05-15|1,hCoV-19/UnitedArabEmirates/0669/2020|EPI_ISL_698822|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0471/2020|EPI_ISL_698640|2020-05-18|1,hCoV-19/UnitedArabEmirates/0471/2020|EPI_ISL_698640|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0785/2020|EPI_ISL_708838|2020-05-15|5,hCoV-19/UnitedArabEmirates/0785/2020|EPI_ISL_708838|2020-05-15|5,2020-05-15
hCoV-19/UnitedArabEmirates/0468/2020|EPI_ISL_698638|2020-05-18|1,hCoV-19/UnitedArabEmirates/0468/2020|EPI_ISL_698638|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0613/2020|EPI_ISL_698769|2020-05-15|1,hCoV-19/UnitedArabEmirates/0613/2020|EPI_ISL_698769|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0836/2020|EPI_ISL_698975|2020-05-19|2,hCoV-19/UnitedArabEmirates/0836/2020|EPI_ISL_698975|2020-05-19|2,2020-05-19
hCoV-19/UnitedArabEmirates/0892/2020|EPI_ISL_699030|2020-06-25|2,hCoV-19/UnitedArabEmirates/0892/2020|EPI_ISL_699030|2020-06-25|2,2020-06-25
hCoV-19/Oman/RESP-20-4736/2020|EPI_ISL_457991|2020-03-22|2,hCoV-19/Oman/RESP-20-4736/2020|EPI_ISL_457991|2020-03-22|2,2020-03-22
hCoV-19/UnitedArabEmirates/0922/2020|EPI_ISL_699060|2020-06-26|3,hCoV-19/UnitedArabEmirates/0922/2020|EPI_ISL_699060|2020-06-26|3,2020-06-26
hCoV-19/UnitedArabEmirates/0014/2020|EPI_ISL_698224|2020-05-07|1,hCoV-19/UnitedArabEmirates/0014/2020|EPI_ISL_698224|2020-05-07|1,2020-05-07
hCoV-19/UnitedArabEmirates/0611/2020|EPI_ISL_698767|2020-05-15|1,hCoV-19/UnitedArabEmirates/0611/2020|EPI_ISL_698767|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0655/2020|EPI_ISL_698810|2020-05-16|3,hCoV-19/UnitedArabEmirates/0655/2020|EPI_ISL_698810|2020-05-16|3,2020-05-16
hCoV-19/UnitedArabEmirates/L3290220847/2020|EPI_ISL_520687|2020-05-17|1,hCoV-19/UnitedArabEmirates/L3290220847/2020|EPI_ISL_520687|2020-05-17|1,2020-05-17
hCoV-19/UnitedArabEmirates/0443/2020|EPI_ISL_698617|2020-05-17|1,hCoV-19/UnitedArabEmirates/0443/2020|EPI_ISL_698617|2020-05-17|1,2020-05-17
hCoV-19/UnitedArabEmirates/0376/2020|EPI_ISL_698551|2020-05-15|2,hCoV-19/UnitedArabEmirates/0376/2020|EPI_ISL_698551|2020-05-15|2,2020-05-15
hCoV-19/UnitedArabEmirates/0395/2020|EPI_ISL_698570|2020-05-19|2,hCoV-19/UnitedArabEmirates/0395/2020|EPI_ISL_698570|2020-05-19|2,2020-05-19
hCoV-19/UnitedArabEmirates/0537/2020|EPI_ISL_698698|2020-05-17|3,hCoV-19/UnitedArabEmirates/0537/2020|EPI_ISL_698698|2020-05-17|3,2020-05-17
hCoV-19/UnitedArabEmirates/0996/2020|EPI_ISL_699128|2020-06-10|2,hCoV-19/UnitedArabEmirates/0996/2020|EPI_ISL_699128|2020-06-10|2,2020-06-10
hCoV-19/Ghana/81216_S36/2020|EPI_ISL_515098|2020-05-20|1,hCoV-19/Ghana/81216_S36/2020|EPI_ISL_515098|2020-05-20|1,2020-05-20
hCoV-19/Germany/DE-SH-ChVir8595/2020|EPI_ISL_729589|2020-08-19|1,hCoV-19/Germany/DE-SH-ChVir8595/2020|EPI_ISL_729589|2020-08-19|1,2020-08-19
hCoV-19/England/QEUH-999452/2020|EPI_ISL_541801|2020-08-24|1,hCoV-19/England/QEUH-999452/2020|EPI_ISL_541801|2020-08-24|1,2020-08-24
hCoV-19/UnitedArabEmirates/0720/2020|EPI_ISL_698871|2020-05-19|1,hCoV-19/UnitedArabEmirates/0720/2020|EPI_ISL_698871|2020-05-19|1,2020-05-19
hCoV-19/UnitedArabEmirates/0891/2020|EPI_ISL_699029|2020-06-25|1,hCoV-19/UnitedArabEmirates/0891/2020|EPI_ISL_699029|2020-06-25|1,2020-06-25
hCoV-19/UnitedArabEmirates/L3290250732/2020|EPI_ISL_520696|2020-05-20|1,hCoV-19/UnitedArabEmirates/L3290250732/2020|EPI_ISL_520696|2020-05-20|1,2020-05-20
hCoV-19/UnitedArabEmirates/0566/2020|EPI_ISL_698725|2020-05-15|1,hCoV-19/UnitedArabEmirates/0566/2020|EPI_ISL_698725|2020-05-15|1,2020-05-15
hCoV-19/Nigeria/ED04-CV158/2020|EPI_ISL_527876|2020-03-25|1,hCoV-19/Nigeria/ED04-CV158/2020|EPI_ISL_527876|2020-03-25|1,2020-03-25
hCoV-19/DRC/04186/2020|EPI_ISL_471411|2020-04-25|2,hCoV-19/DRC/04186/2020|EPI_ISL_471411|2020-04-25|2,2020-04-25
hCoV-19/Bahrein/BAH-12/2020|EPI_ISL_483553|2020-03-30|1,hCoV-19/Bahrein/BAH-12/2020|EPI_ISL_483553|2020-03-30|1,2020-03-30
hCoV-19/France/PAC-SC242/2020|EPI_ISL_641527|2020-03-29|1,hCoV-19/France/PAC-SC242/2020|EPI_ISL_641527|2020-03-29|1,2020-03-29
hCoV-19/UnitedArabEmirates/0993/2020|EPI_ISL_699126|2020-06-10|2,hCoV-19/UnitedArabEmirates/0993/2020|EPI_ISL_699126|2020-06-10|2,2020-06-10
hCoV-19/UnitedArabEmirates/0740/2020|EPI_ISL_698889|2020-05-15|9,hCoV-19/UnitedArabEmirates/0740/2020|EPI_ISL_698889|2020-05-15|9,2020-05-15
hCoV-19/UnitedArabEmirates/L920638060/2020|EPI_ISL_520729|2020-04-02|11,hCoV-19/UnitedArabEmirates/L920638060/2020|EPI_ISL_520729|2020-04-02|11,2020-04-02
hCoV-19/UnitedArabEmirates/0183/2020|EPI_ISL_698370|2020-05-18|1,hCoV-19/UnitedArabEmirates/0183/2020|EPI_ISL_698370|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0416/2020|EPI_ISL_698591|2020-05-15|2,hCoV-19/UnitedArabEmirates/0416/2020|EPI_ISL_698591|2020-05-15|2,2020-05-15
hCoV-19/UnitedArabEmirates/0926/2020|EPI_ISL_699064|2020-06-26|1,hCoV-19/UnitedArabEmirates/0926/2020|EPI_ISL_699064|2020-06-26|1,2020-06-26
hCoV-19/UnitedArabEmirates/0001/2020|EPI_ISL_698213|2020-05-07|2,hCoV-19/UnitedArabEmirates/0001/2020|EPI_ISL_698213|2020-05-07|2,2020-05-07
hCoV-19/UnitedArabEmirates/0676/2020|EPI_ISL_698829|2020-05-15|1,hCoV-19/UnitedArabEmirates/0676/2020|EPI_ISL_698829|2020-05-15|1,2020-05-15
hCoV-19/Portugal/PT1398/2020|EPI_ISL_511357|2020-03-28|1,hCoV-19/Portugal/PT1398/2020|EPI_ISL_511357|2020-03-28|1,2020-03-28
hCoV-19/Australia/VIC1787/2020|EPI_ISL_456649|2020-05-27|1,hCoV-19/Australia/VIC1787/2020|EPI_ISL_456649|2020-05-27|1,2020-05-27
hCoV-19/UnitedArabEmirates/0643/2020|EPI_ISL_698799|2020-05-15|2,hCoV-19/UnitedArabEmirates/0643/2020|EPI_ISL_698799|2020-05-15|2,2020-05-15
hCoV-19/UnitedArabEmirates/0406/2020|EPI_ISL_698581|2020-05-15|2,hCoV-19/UnitedArabEmirates/0406/2020|EPI_ISL_698581|2020-05-15|2,2020-05-15
hCoV-19/USA/MI-MDHHS-SC20773/2020|EPI_ISL_471794|2020-04-21|1,hCoV-19/USA/MI-MDHHS-SC20773/2020|EPI_ISL_471794|2020-04-21|1,2020-04-21
hCoV-19/UnitedArabEmirates/1014/2020|EPI_ISL_699146|2020-06-11|4,hCoV-19/UnitedArabEmirates/1014/2020|EPI_ISL_699146|2020-06-11|4,2020-06-11
hCoV-19/UnitedArabEmirates/1017/2020|EPI_ISL_699149|2020-06-11|1,hCoV-19/UnitedArabEmirates/1017/2020|EPI_ISL_699149|2020-06-11|1,2020-06-11
hCoV-19/England/CAMC-949239/2020|EPI_ISL_555945|2020-07-24|1,hCoV-19/England/CAMC-949239/2020|EPI_ISL_555945|2020-07-24|1,2020-07-24
hCoV-19/England/MILK-B95CF2/2020|EPI_ISL_675049|2020-11-14|1,hCoV-19/England/MILK-B95CF2/2020|EPI_ISL_675049|2020-11-14|1,2020-11-14
hCoV-19/England/QEUH-9B9B0C/2020|EPI_ISL_549636|2020-09-07|1,hCoV-19/England/QEUH-9B9B0C/2020|EPI_ISL_549636|2020-09-07|1,2020-09-07
hCoV-19/UnitedArabEmirates/1005/2020|EPI_ISL_699137|2020-06-10|1,hCoV-19/UnitedArabEmirates/1005/2020|EPI_ISL_699137|2020-06-10|1,2020-06-10
hCoV-19/UnitedArabEmirates/L920643384/2020|EPI_ISL_520731|2020-04-05|1,hCoV-19/UnitedArabEmirates/L920643384/2020|EPI_ISL_520731|2020-04-05|1,2020-04-05
hCoV-19/UnitedArabEmirates/0216/2020|EPI_ISL_698402|2020-05-18|2,hCoV-19/UnitedArabEmirates/0216/2020|EPI_ISL_698402|2020-05-18|2,2020-05-18
hCoV-19/UnitedArabEmirates/0385/2020|EPI_ISL_698560|2020-05-15|3,hCoV-19/UnitedArabEmirates/0385/2020|EPI_ISL_698560|2020-05-15|3,2020-05-15
hCoV-19/UnitedArabEmirates/0411/2020|EPI_ISL_698586|2020-05-15|3,hCoV-19/UnitedArabEmirates/0411/2020|EPI_ISL_698586|2020-05-15|3,2020-05-15
hCoV-19/UnitedArabEmirates/0132/2020|EPI_ISL_698322|2020-05-18|2,hCoV-19/UnitedArabEmirates/0132/2020|EPI_ISL_698322|2020-05-18|2,2020-05-18
hCoV-19/SouthKorea/KCDC2721/2020|EPI_ISL_522500|2020-07-11|1,hCoV-19/SouthKorea/KCDC2721/2020|EPI_ISL_522500|2020-07-11|1,2020-07-11
hCoV-19/SouthKorea/KCDC2722/2020|EPI_ISL_522501|2020-07-12|1,hCoV-19/SouthKorea/KCDC2722/2020|EPI_ISL_522501|2020-07-12|1,2020-07-12
hCoV-19/Singapore/1390/2020|EPI_ISL_645117|2020-11-04|1,hCoV-19/Singapore/1390/2020|EPI_ISL_645117|2020-11-04|1,2020-11-04
hCoV-19/SouthKorea/KCDC2711/2020|EPI_ISL_522490|2020-07-10|1,hCoV-19/SouthKorea/KCDC2711/2020|EPI_ISL_522490|2020-07-10|1,2020-07-10
hCoV-19/SouthKorea/KCDC2653/2020|EPI_ISL_516783|2020-07-13|1,hCoV-19/SouthKorea/KCDC2653/2020|EPI_ISL_516783|2020-07-13|1,2020-07-13
hCoV-19/SouthKorea/KCDC2654/2020|EPI_ISL_516784|2020-07-21|2,hCoV-19/SouthKorea/KCDC2654/2020|EPI_ISL_516784|2020-07-21|2,2020-07-21
hCoV-19/SouthKorea/KDCA0340/2020|EPI_ISL_760126|2020-07-21|2,hCoV-19/SouthKorea/KDCA0340/2020|EPI_ISL_760126|2020-07-21|2,2020-07-21
hCoV-19/UnitedArabEmirates/0706/2020|EPI_ISL_698857|2020-05-15|4,hCoV-19/UnitedArabEmirates/0706/2020|EPI_ISL_698857|2020-05-15|4,2020-05-15
hCoV-19/Pakistan/NIH-44905/2020|EPI_ISL_468159|2020-06-02|1,hCoV-19/Pakistan/NIH-44905/2020|EPI_ISL_468159|2020-06-02|1,2020-06-02
hCoV-19/Pakistan/NIH-HAS001/2020|EPI_ISL_468163|2020-06-02|1,hCoV-19/Pakistan/NIH-HAS001/2020|EPI_ISL_468163|2020-06-02|1,2020-06-02
hCoV-19/UnitedArabEmirates/0255/2020|EPI_ISL_698436|2020-05-17|1,hCoV-19/UnitedArabEmirates/0255/2020|EPI_ISL_698436|2020-05-17|1,2020-05-17
hCoV-19/UnitedArabEmirates/0426/2020|EPI_ISL_698600|2020-05-16|1,hCoV-19/UnitedArabEmirates/0426/2020|EPI_ISL_698600|2020-05-16|1,2020-05-16
hCoV-19/UnitedArabEmirates/1065/2020|EPI_ISL_698140|2020-06-11|1,hCoV-19/UnitedArabEmirates/1065/2020|EPI_ISL_698140|2020-06-11|1,2020-06-11
hCoV-19/India/UT-AR33/2020|EPI_ISL_508181|2020-06-02|1,hCoV-19/India/UT-AR33/2020|EPI_ISL_508181|2020-06-02|1,2020-06-02
hCoV-19/UnitedArabEmirates/0701/2020|EPI_ISL_698852|2020-05-15|1,hCoV-19/UnitedArabEmirates/0701/2020|EPI_ISL_698852|2020-05-15|1,2020-05-15
hCoV-19/Denmark/DCGC-1498/2020|EPI_ISL_617982|2020-06-01|1,hCoV-19/Denmark/DCGC-1498/2020|EPI_ISL_617982|2020-06-01|1,2020-06-01
hCoV-19/England/LEED-2A99EE/2020|EPI_ISL_538828|2020-04-10|1,hCoV-19/England/LEED-2A99EE/2020|EPI_ISL_538828|2020-04-10|1,2020-04-10
hCoV-19/England/LEED-2A8BBC/2020|EPI_ISL_539065|2020-04-02|5,hCoV-19/England/LEED-2A8BBC/2020|EPI_ISL_539065|2020-04-02|5,2020-04-02
hCoV-19/England/LEED-2A9447/2020|EPI_ISL_538872|2020-04-09|1,hCoV-19/England/LEED-2A9447/2020|EPI_ISL_538872|2020-04-09|1,2020-04-09
hCoV-19/England/LEED-2A934A/2020|EPI_ISL_539202|2020-04-06|1,hCoV-19/England/LEED-2A934A/2020|EPI_ISL_539202|2020-04-06|1,2020-04-06
hCoV-19/England/LEED-2A9359/2020|EPI_ISL_539207|2020-04-06|1,hCoV-19/England/LEED-2A9359/2020|EPI_ISL_539207|2020-04-06|1,2020-04-06
hCoV-19/England/LEED-2A9799/2020|EPI_ISL_538757|2020-04-27|1,hCoV-19/England/LEED-2A9799/2020|EPI_ISL_538757|2020-04-27|1,2020-04-27
hCoV-19/England/LEED-2A9878/2020|EPI_ISL_538877|2020-04-12|1,hCoV-19/England/LEED-2A9878/2020|EPI_ISL_538877|2020-04-12|1,2020-04-12
hCoV-19/UnitedArabEmirates/0270/2020|EPI_ISL_698451|2020-05-18|1,hCoV-19/UnitedArabEmirates/0270/2020|EPI_ISL_698451|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0055/2020|EPI_ISL_698263|2020-05-18|1,hCoV-19/UnitedArabEmirates/0055/2020|EPI_ISL_698263|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0202/2020|EPI_ISL_698388|2020-05-17|1,hCoV-19/UnitedArabEmirates/0202/2020|EPI_ISL_698388|2020-05-17|1,2020-05-17
hCoV-19/Switzerland/BS-42220855/2020|EPI_ISL_581857|2020-04-05|1,hCoV-19/Switzerland/BS-42220855/2020|EPI_ISL_581857|2020-04-05|1,2020-04-05
hCoV-19/UnitedArabEmirates/0154/2020|EPI_ISL_698341|2020-05-18|1,hCoV-19/UnitedArabEmirates/0154/2020|EPI_ISL_698341|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0876/2020|EPI_ISL_699015|2020-05-19|1,hCoV-19/UnitedArabEmirates/0876/2020|EPI_ISL_699015|2020-05-19|1,2020-05-19
hCoV-19/England/201881261/2020|EPI_ISL_500953|2020-04-30|1,hCoV-19/England/201881261/2020|EPI_ISL_500953|2020-04-30|1,2020-04-30
hCoV-19/England/ALDP-9EDF21/2020|EPI_ISL_589279|2020-05-08|1,hCoV-19/England/ALDP-9EDF21/2020|EPI_ISL_589279|2020-05-08|1,2020-05-08
hCoV-19/UnitedArabEmirates/0450/2020|EPI_ISL_708830|2020-05-18|1,hCoV-19/UnitedArabEmirates/0450/2020|EPI_ISL_708830|2020-05-18|1,2020-05-18
hCoV-19/Benin/461/2020|EPI_ISL_476833|2020-03-17|1,hCoV-19/Benin/461/2020|EPI_ISL_476833|2020-03-17|1,2020-03-17
hCoV-19/UnitedArabEmirates/C2-109/2020|EPI_ISL_528708|2020-06-03|1,hCoV-19/UnitedArabEmirates/C2-109/2020|EPI_ISL_528708|2020-06-03|1,2020-06-03
hCoV-19/Australia/NSW293/2020|EPI_ISL_451557|2020-03-31|1,hCoV-19/Australia/NSW293/2020|EPI_ISL_451557|2020-03-31|1,2020-03-31
hCoV-19/UnitedArabEmirates/0625/2020|EPI_ISL_698781|2020-05-15|2,hCoV-19/UnitedArabEmirates/0625/2020|EPI_ISL_698781|2020-05-15|2,2020-05-15
hCoV-19/UnitedArabEmirates/0686/2020|EPI_ISL_698837|2020-05-15|1,hCoV-19/UnitedArabEmirates/0686/2020|EPI_ISL_698837|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0236/2020|EPI_ISL_698203|2020-05-18|1,hCoV-19/UnitedArabEmirates/0236/2020|EPI_ISL_698203|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0563/2020|EPI_ISL_698723|2020-05-15|1,hCoV-19/UnitedArabEmirates/0563/2020|EPI_ISL_698723|2020-05-15|1,2020-05-15
hCoV-19/Uganda/UG046/2020|EPI_ISL_737939|2020-07-15|1,hCoV-19/Uganda/UG046/2020|EPI_ISL_737939|2020-07-15|1,2020-07-15
hCoV-19/Australia/VIC2232/2020|EPI_ISL_521969|2020-06-22|1,hCoV-19/Australia/VIC2232/2020|EPI_ISL_521969|2020-06-22|1,2020-06-22
hCoV-19/Uganda/UG071/2020|EPI_ISL_737985|2020-08-26|1,hCoV-19/Uganda/UG071/2020|EPI_ISL_737985|2020-08-26|1,2020-08-26
hCoV-19/Uganda/UG103/2020|EPI_ISL_738010|2020-07-04|2,hCoV-19/Uganda/UG103/2020|EPI_ISL_738010|2020-07-04|2,2020-07-04
hCoV-19/Uganda/UG060/2020|EPI_ISL_737976|2020-07-28|1,hCoV-19/Uganda/UG060/2020|EPI_ISL_737976|2020-07-28|1,2020-07-28
hCoV-19/Uganda/UG079/2020|EPI_ISL_737990|2020-09-05|1,hCoV-19/Uganda/UG079/2020|EPI_ISL_737990|2020-09-05|1,2020-09-05
hCoV-19/Uganda/UG066/2020|EPI_ISL_737940|2020-08-27|1,hCoV-19/Uganda/UG066/2020|EPI_ISL_737940|2020-08-27|1,2020-08-27
hCoV-19/Uganda/UG089/2020|EPI_ISL_738000|2020-08-25|1,hCoV-19/Uganda/UG089/2020|EPI_ISL_738000|2020-08-25|1,2020-08-25
hCoV-19/Uganda/UG100/2020|EPI_ISL_737945|2020-08-14|1,hCoV-19/Uganda/UG100/2020|EPI_ISL_737945|2020-08-14|1,2020-08-14
hCoV-19/Uganda/UG098/2020|EPI_ISL_738006|2020-08-26|1,hCoV-19/Uganda/UG098/2020|EPI_ISL_738006|2020-08-26|1,2020-08-26
hCoV-19/Uganda/UG057/2020|EPI_ISL_737974|2020-07-24|1,hCoV-19/Uganda/UG057/2020|EPI_ISL_737974|2020-07-24|1,2020-07-24
hCoV-19/Uganda/UG086/2020|EPI_ISL_737997|2020-08-24|1,hCoV-19/Uganda/UG086/2020|EPI_ISL_737997|2020-08-24|1,2020-08-24
hCoV-19/Uganda/UG115/2020|EPI_ISL_738022|2020-08-21|1,hCoV-19/Uganda/UG115/2020|EPI_ISL_738022|2020-08-21|1,2020-08-21
hCoV-19/Australia/WA128/2020|EPI_ISL_596691|2020-08-26|2,hCoV-19/Australia/WA128/2020|EPI_ISL_596691|2020-08-26|2,2020-08-26
hCoV-19/England/MILK-9AB271/2020|EPI_ISL_551095|2020-08-31|1,hCoV-19/England/MILK-9AB271/2020|EPI_ISL_551095|2020-08-31|1,2020-08-31
hCoV-19/England/QEUH-9D05F2/2020|EPI_ISL_601850|2020-09-14|1,hCoV-19/England/QEUH-9D05F2/2020|EPI_ISL_601850|2020-09-14|1,2020-09-14
hCoV-19/England/MILK-9AB253/2020|EPI_ISL_551026|2020-08-31|3,hCoV-19/England/MILK-9AB253/2020|EPI_ISL_551026|2020-08-31|3,2020-08-31
hCoV-19/England/MILK-9AB280/2020|EPI_ISL_551090|2020-08-31|1,hCoV-19/England/MILK-9AB280/2020|EPI_ISL_551090|2020-08-31|1,2020-08-31
hCoV-19/UnitedArabEmirates/0747/2020|EPI_ISL_698896|2020-05-15|1,hCoV-19/UnitedArabEmirates/0747/2020|EPI_ISL_698896|2020-05-15|1,2020-05-15
hCoV-19/Australia/SAP263/2020|EPI_ISL_468022|2020-03-25|1,hCoV-19/Australia/SAP263/2020|EPI_ISL_468022|2020-03-25|1,2020-03-25
hCoV-19/Australia/SAP360/2020|EPI_ISL_483132|2020-03-23|1,hCoV-19/Australia/SAP360/2020|EPI_ISL_483132|2020-03-23|1,2020-03-23
hCoV-19/UnitedArabEmirates/L109275764/2020|EPI_ISL_520664|2020-04-18|1,hCoV-19/UnitedArabEmirates/L109275764/2020|EPI_ISL_520664|2020-04-18|1,2020-04-18
hCoV-19/Denmark/DCGC-850/2020|EPI_ISL_614815|2020-05-04|1,hCoV-19/Denmark/DCGC-850/2020|EPI_ISL_614815|2020-05-04|1,2020-05-04
hCoV-19/Denmark/DCGC-880/2020|EPI_ISL_614799|2020-05-11|2,hCoV-19/Denmark/DCGC-880/2020|EPI_ISL_614799|2020-05-11|2,2020-05-11
hCoV-19/Denmark/DCGC-783/2020|EPI_ISL_614754|2020-04-27|10,hCoV-19/Denmark/DCGC-783/2020|EPI_ISL_614754|2020-04-27|10,2020-04-27
hCoV-19/Denmark/DCGC-1727/2020|EPI_ISL_617946|2020-05-11|1,hCoV-19/Denmark/DCGC-1727/2020|EPI_ISL_617946|2020-05-11|1,2020-05-11
hCoV-19/Denmark/DCGC-1934/2020|EPI_ISL_622528|2020-04-27|4,hCoV-19/Denmark/DCGC-1934/2020|EPI_ISL_622528|2020-04-27|4,2020-04-27
hCoV-19/Denmark/DCGC-910/2020|EPI_ISL_614753|2020-04-27|1,hCoV-19/Denmark/DCGC-910/2020|EPI_ISL_614753|2020-04-27|1,2020-04-27
hCoV-19/UnitedArabEmirates/0072/2020|EPI_ISL_698280|2020-05-18|1,hCoV-19/UnitedArabEmirates/0072/2020|EPI_ISL_698280|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/0672/2020|EPI_ISL_698825|2020-05-15|1,hCoV-19/UnitedArabEmirates/0672/2020|EPI_ISL_698825|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0865/2020|EPI_ISL_699004|2020-05-19|1,hCoV-19/UnitedArabEmirates/0865/2020|EPI_ISL_699004|2020-05-19|1,2020-05-19
hCoV-19/UnitedArabEmirates/0108/2020|EPI_ISL_698298|2020-05-15|1,hCoV-19/UnitedArabEmirates/0108/2020|EPI_ISL_698298|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0529/2020|EPI_ISL_698691|2020-05-17|1,hCoV-19/UnitedArabEmirates/0529/2020|EPI_ISL_698691|2020-05-17|1,2020-05-17
hCoV-19/UnitedArabEmirates/0615/2020|EPI_ISL_698771|2020-05-15|2,hCoV-19/UnitedArabEmirates/0615/2020|EPI_ISL_698771|2020-05-15|2,2020-05-15
hCoV-19/UnitedArabEmirates/0770/2020|EPI_ISL_708837|2020-05-15|1,hCoV-19/UnitedArabEmirates/0770/2020|EPI_ISL_708837|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/L6841/2020|EPI_ISL_469280|2020-03-27|1,hCoV-19/UnitedArabEmirates/L6841/2020|EPI_ISL_469280|2020-03-27|1,2020-03-27
hCoV-19/DRC/4524/2020|EPI_ISL_513597|2020-04-30|1,hCoV-19/DRC/4524/2020|EPI_ISL_513597|2020-04-30|1,2020-04-30
hCoV-19/UnitedArabEmirates/L3290314014/2020|EPI_ISL_520706|2020-05-25|1,hCoV-19/UnitedArabEmirates/L3290314014/2020|EPI_ISL_520706|2020-05-25|1,2020-05-25
hCoV-19/Kenya/C314/2020|EPI_ISL_457875|2020-04-04|2,hCoV-19/Kenya/C314/2020|EPI_ISL_457875|2020-04-04|2,2020-04-04
hCoV-19/UnitedArabEmirates/skmc-3819699/2020|EPI_ISL_582674|2020-09-16|1,hCoV-19/UnitedArabEmirates/skmc-3819699/2020|EPI_ISL_582674|2020-09-16|1,2020-09-16
hCoV-19/UnitedArabEmirates/skmc-3819883/2020|EPI_ISL_582675|2020-09-17|2,hCoV-19/UnitedArabEmirates/skmc-3819883/2020|EPI_ISL_582675|2020-09-17|2,2020-09-17
hCoV-19/UnitedArabEmirates/0147/2020|EPI_ISL_698334|2020-05-18|2,hCoV-19/UnitedArabEmirates/0147/2020|EPI_ISL_698334|2020-05-18|2,2020-05-18
hCoV-19/UnitedArabEmirates/0650/2020|EPI_ISL_698806|2020-05-15|1,hCoV-19/UnitedArabEmirates/0650/2020|EPI_ISL_698806|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/L2004034578/2020|EPI_ISL_523953|2020-04-16|1,hCoV-19/UnitedArabEmirates/L2004034578/2020|EPI_ISL_523953|2020-04-16|1,2020-04-16
