Full_name_in_ali	GISAID_name	Date	Seq_source	FMBA_ID	Country	Region_from_meta	Pangolin_clade	GISAID_clade	NL_NAME	Lineage
hCoV-19/Russia/Moscow-FMBA_SK-784_S101/2020||2020|1	Russia/Moscow-FMBA_SK-784_S101/2020	2020	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0033087
hCoV-19/Russia/Moscow-FMBA_SK-785_S157/2020||2020-10-29|1	Russia/Moscow-FMBA_SK-785_S157/2020	2020-10-29	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	single_seq
hCoV-19/Russia/Moscow-FMBA_SK-786_S158/2020||2020-10-29|1	Russia/Moscow-FMBA_SK-786_S158/2020	2020-10-29	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0039776
hCoV-19/Russia/Moscow-FMBA_SK-791_S125/2020||2020|1	Russia/Moscow-FMBA_SK-791_S125/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0041417
hCoV-19/Russia/Moscow-FMBA_SK-792_S139/2020||2020-10-26|1	Russia/Moscow-FMBA_SK-792_S139/2020	2020-10-26	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0033087
hCoV-19/Russia/Moscow-FMBA_SK-793_S96/2020||2020|1	Russia/Moscow-FMBA_SK-793_S96/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-796_S137/2020||2020|1	Russia/Moscow-FMBA_SK-796_S137/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	single_seq
hCoV-19/Russia/Moscow-FMBA_SK-806_S85/2020||2020-10-29|1	Russia/Moscow-FMBA_SK-806_S85/2020	2020-10-29	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-812_S124/2020||2020|1	Russia/Moscow-FMBA_SK-812_S124/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-814_S102/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-814_S102/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	single_seq
hCoV-19/Russia/Moscow-FMBA_SK-815_S153/2020||2020|1	Russia/Moscow-FMBA_SK-815_S153/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	single_seq
hCoV-19/Russia/Moscow-FMBA_SK-816_S112/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-816_S112/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0034162
hCoV-19/Russia/Moscow-FMBA_SK-817_S120/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-817_S120/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0032698
hCoV-19/Russia/Moscow-FMBA_SK-819_S106/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-819_S106/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0041436
hCoV-19/Russia/Moscow-FMBA_SK-828_S140/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-828_S140/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015376
hCoV-19/Russia/Moscow-FMBA_SK-843_S141/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-843_S141/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-847_S126/2020||2020|1	Russia/Moscow-FMBA_SK-847_S126/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015462
hCoV-19/Russia/Moscow-FMBA_SK-849_S114/2020||2020|1	Russia/Moscow-FMBA_SK-849_S114/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-855_S154/2020||2020|1	Russia/Moscow-FMBA_SK-855_S154/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-856_S109/2020||2020|1	Russia/Moscow-FMBA_SK-856_S109/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015376
hCoV-19/Russia/Moscow-FMBA_SK-857_S142/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-857_S142/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015820
hCoV-19/Russia/Moscow-FMBA_SK-859_S132/2020||2020|1	Russia/Moscow-FMBA_SK-859_S132/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0034017
hCoV-19/Russia/Moscow-FMBA_SK-863_S158/2020||2020|1	Russia/Moscow-FMBA_SK-863_S158/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-872_S151/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-872_S151/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-873_S94/2020||2020|1	Russia/Moscow-FMBA_SK-873_S94/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0041436
hCoV-19/Russia/Moscow-FMBA_SK-878_S140/2020||2020|1	Russia/Moscow-FMBA_SK-878_S140/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015376
hCoV-19/Russia/Moscow-FMBA_SK-883_S147/2020||2020|1	Russia/Moscow-FMBA_SK-883_S147/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015376
hCoV-19/Russia/Moscow-FMBA_SK-888_S91/2020||2020|1	Russia/Moscow-FMBA_SK-888_S91/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015376
hCoV-19/Russia/Moscow-FMBA_SK-892_S152/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-892_S152/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-893_S123/2020||2020|1	Russia/Moscow-FMBA_SK-893_S123/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0002570
hCoV-19/Russia/Moscow-FMBA_SK-894_S133/2020||2020|1	Russia/Moscow-FMBA_SK-894_S133/2020	2020	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0040195
hCoV-19/Russia/Moscow-FMBA_SK-903_S120/2020||2020|1	Russia/Moscow-FMBA_SK-903_S120/2020	2020	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0032698
hCoV-19/Russia/Moscow-FMBA_SK-917_S128/2020||2020|1	Russia/Moscow-FMBA_SK-917_S128/2020	2020	NA	NA	Russia	Moscow	B.1.*	NA	г. Москва	single_seq
hCoV-19/Russia/Moscow-FMBA_SK-922_S103/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-922_S103/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0032698
hCoV-19/Russia/Moscow-FMBA_SK-924_S148/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-924_S148/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0039804
hCoV-19/Russia/Moscow-FMBA_SK-935_S106/2020||2020|1	Russia/Moscow-FMBA_SK-935_S106/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015376
hCoV-19/Russia/Moscow-FMBA_SK-945_S166/2020||2020|1	Russia/Moscow-FMBA_SK-945_S166/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-949_S92/2020||2020|1	Russia/Moscow-FMBA_SK-949_S92/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0002570
hCoV-19/Russia/Moscow-FMBA_SK-951_S83/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-951_S83/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0032698
hCoV-19/Russia/Moscow-FMBA_SK-956_S163/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-956_S163/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	NODE_0015623
hCoV-19/Russia/Moscow-FMBA_SK-958_S113/2020||2020|1	Russia/Moscow-FMBA_SK-958_S113/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-959_S145/2020||2020|1	Russia/Moscow-FMBA_SK-959_S145/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-969_S149/2020||2020-10-19|1	Russia/Moscow-FMBA_SK-969_S149/2020	2020-10-19	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0032696
hCoV-19/Russia/Moscow-FMBA_SK-972_S121/2020||2020|1	Russia/Moscow-FMBA_SK-972_S121/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-977_S153/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-977_S153/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1.294	NA	г. Москва	NODE_0038842
hCoV-19/Russia/Moscow-FMBA_SK-982_S119/2020||2020|1	Russia/Moscow-FMBA_SK-982_S119/2020	2020	NA	NA	Russia	Moscow	B.1.1	NA	г. Москва	NODE_0015463
hCoV-19/Russia/Moscow-FMBA_SK-993_S76/2020||2020-11-05|1	Russia/Moscow-FMBA_SK-993_S76/2020	2020-11-05	NA	NA	Russia	Moscow	B.1.1.*	NA	г. Москва	single_seq
hCoV-19/Russia/Moscow-GCBL1/2020|EPI_ISL_436715|2020-04-14|1	Russia/Moscow-GCBL1/2020	2020-04-14	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0020368
hCoV-19/Russia/Moscow-GCBL2/2020|EPI_ISL_436716|2020-04-14|1	Russia/Moscow-GCBL2/2020	2020-04-14	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0020368
hCoV-19/Russia/Moscow-GCBL3/2020|EPI_ISL_436717|2020-04-14|1	Russia/Moscow-GCBL3/2020	2020-04-14	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0020368
hCoV-19/Russia/Moscow-PMVL-12/2020|EPI_ISL_572398|2020-05-18|1	Russia/Moscow-PMVL-12/2020	2020-05-18	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/Moscow_64405/2020|EPI_ISL_428869|2020-03-13|1	Russia/Moscow_64405/2020	2020-03-13	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/Moscow_PMVL-1/2020|EPI_ISL_421275|2020-03-18|1	Russia/Moscow_PMVL-1/2020	2020-03-18	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	single_seq
hCoV-19/Russia/Moscow_PMVL-10/2020|EPI_ISL_470903|2020-04-10|1	Russia/Moscow_PMVL-10/2020	2020-04-10	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/Moscow_PMVL-11/2020|EPI_ISL_470904|2020-04-10|1	Russia/Moscow_PMVL-11/2020	2020-04-10	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0020166
hCoV-19/Russia/Moscow_PMVL-2/2020|EPI_ISL_470896|2020-03-26|1	Russia/Moscow_PMVL-2/2020	2020-03-26	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/Moscow_PMVL-3/2020|EPI_ISL_470897|2020-05-05|1	Russia/Moscow_PMVL-3/2020	2020-05-05	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0041838
hCoV-19/Russia/Moscow_PMVL-4/2020|EPI_ISL_470898|2020-04-08|1	Russia/Moscow_PMVL-4/2020	2020-04-08	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0034054
hCoV-19/Russia/Moscow_PMVL-5/2020|EPI_ISL_470899|2020-05-05|1	Russia/Moscow_PMVL-5/2020	2020-05-05	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0041838
hCoV-19/Russia/Moscow_PMVL-6/2020|EPI_ISL_454732|2020-04-02|1	Russia/Moscow_PMVL-6/2020	2020-04-02	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/Moscow_PMVL-7/2020|EPI_ISL_470900|2020-03-20|1	Russia/Moscow_PMVL-7/2020	2020-03-20	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/Moscow_PMVL-8/2020|EPI_ISL_470901|2020-04-02|1	Russia/Moscow_PMVL-8/2020	2020-04-02	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0041443
hCoV-19/Russia/Moscow_PMVL-9/2020|EPI_ISL_470902|2020-04-08|1	Russia/Moscow_PMVL-9/2020	2020-04-08	NA	NA	Russia	Moscow Oblast	B.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-CRIE-160158/2020|EPI_ISL_539299|2020-03-30|1	Russia/MOW-CRIE-160158/2020	2020-03-30	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-PMU-0417/2020|EPI_ISL_514750|2020-04-17|1	Russia/MOW-PMU-0417/2020	2020-04-17	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1679V/2020|EPI_ISL_733393|2020-09-06|1	Russia/MOW-RII-MH1679V/2020	2020-09-06	NA	NA	Russia	Moscow Oblast	B.1.1.184	NA	Московская область	NODE_0017129
hCoV-19/Russia/MOW-RII-MH1970S/2020|EPI_ISL_596318|2020-05-15|1	Russia/MOW-RII-MH1970S/2020	2020-05-15	NA	NA	Russia	Moscow Oblast	B.1.1.184	NA	Московская область	NODE_0021795
hCoV-19/Russia/MOW-RII-MH1971S/2020|EPI_ISL_596319|2020-05-18|1	Russia/MOW-RII-MH1971S/2020	2020-05-18	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0021795
hCoV-19/Russia/MOW-RII-MH1972S/2020|EPI_ISL_596320|2020-05-18|1	Russia/MOW-RII-MH1972S/2020	2020-05-18	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1973S/2020|EPI_ISL_596321|2020-05-20|1	Russia/MOW-RII-MH1973S/2020	2020-05-20	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0032186
hCoV-19/Russia/MOW-RII-MH1974S/2020|EPI_ISL_596322|2020-05-21|1	Russia/MOW-RII-MH1974S/2020	2020-05-21	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	NODE_0021795
hCoV-19/Russia/MOW-RII-MH1975S/2020|EPI_ISL_596323|2020-05-28|1	Russia/MOW-RII-MH1975S/2020	2020-05-28	NA	NA	Russia	Moscow Oblast	B.1.1.184	NA	Московская область	NODE_0011884
hCoV-19/Russia/MOW-RII-MH1976S/2020|EPI_ISL_596324|2020-05-28|1	Russia/MOW-RII-MH1976S/2020	2020-05-28	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1979S/2020|EPI_ISL_596325|2020-05-28|1	Russia/MOW-RII-MH1979S/2020	2020-05-28	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1980S/2020|EPI_ISL_596326|2020-05-29|1	Russia/MOW-RII-MH1980S/2020	2020-05-29	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1982S/2020|EPI_ISL_596327|2020-05-30|1	Russia/MOW-RII-MH1982S/2020	2020-05-30	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1983S/2020|EPI_ISL_596328|2020-06-01|1	Russia/MOW-RII-MH1983S/2020	2020-06-01	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1984S/2020|EPI_ISL_596329|2020-06-01|1	Russia/MOW-RII-MH1984S/2020	2020-06-01	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0019481
hCoV-19/Russia/MOW-RII-MH1985S/2020|EPI_ISL_596330|2020-06-01|1	Russia/MOW-RII-MH1985S/2020	2020-06-01	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0019481
hCoV-19/Russia/MOW-RII-MH1986S/2020|EPI_ISL_596331|2020-06-01|1	Russia/MOW-RII-MH1986S/2020	2020-06-01	NA	NA	Russia	Moscow Oblast	B.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1988S/2020|EPI_ISL_596332|2020-05-25|1	Russia/MOW-RII-MH1988S/2020	2020-05-25	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0032186
hCoV-19/Russia/MOW-RII-MH1989S/2020|EPI_ISL_596333|2020-05-25|1	Russia/MOW-RII-MH1989S/2020	2020-05-25	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1990S/2020|EPI_ISL_596334|2020-05-25|1	Russia/MOW-RII-MH1990S/2020	2020-05-25	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0008060
hCoV-19/Russia/MOW-RII-MH1991S/2020|EPI_ISL_596335|2020-05-25|1	Russia/MOW-RII-MH1991S/2020	2020-05-25	NA	NA	Russia	Moscow Oblast	B.1.1.184	NA	Московская область	NODE_0021795
hCoV-19/Russia/MOW-RII-MH1992S/2020|EPI_ISL_596336|2020-06-05|1	Russia/MOW-RII-MH1992S/2020	2020-06-05	NA	NA	Russia	Moscow Oblast	B.1.1.294	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1993S/2020|EPI_ISL_596337|2020-06-05|1	Russia/MOW-RII-MH1993S/2020	2020-06-05	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0039293
hCoV-19/Russia/MOW-RII-MH1994S/2020|EPI_ISL_596338|2020-06-08|1	Russia/MOW-RII-MH1994S/2020	2020-06-08	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0039293
hCoV-19/Russia/MOW-RII-MH1995S/2020|EPI_ISL_596339|2020-06-06|1	Russia/MOW-RII-MH1995S/2020	2020-06-06	NA	NA	Russia	Moscow Oblast	B.1.1.294	NA	Московская область	NODE_0038861
hCoV-19/Russia/MOW-RII-MH1996S/2020|EPI_ISL_596340|2020-06-09|1	Russia/MOW-RII-MH1996S/2020	2020-06-09	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0034127
hCoV-19/Russia/MOW-RII-MH1997S/2020|EPI_ISL_596341|2020-06-10|1	Russia/MOW-RII-MH1997S/2020	2020-06-10	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH1998S/2020|EPI_ISL_596342|2020-06-10|1	Russia/MOW-RII-MH1998S/2020	2020-06-10	NA	NA	Russia	Moscow Oblast	B.1.1.163	NA	Московская область	NODE_0011366
hCoV-19/Russia/MOW-RII-MH1999S/2020|EPI_ISL_596343|2020-06-11|1	Russia/MOW-RII-MH1999S/2020	2020-06-11	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2001S/2020|EPI_ISL_596344|2020-06-15|1	Russia/MOW-RII-MH2001S/2020	2020-06-15	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2003S/2020|EPI_ISL_596345|2020-06-19|1	Russia/MOW-RII-MH2003S/2020	2020-06-19	NA	NA	Russia	Moscow Oblast	B.1.1.163	NA	Московская область	NODE_0011366
hCoV-19/Russia/MOW-RII-MH2004S/2020|EPI_ISL_596346|2020-05-27|1	Russia/MOW-RII-MH2004S/2020	2020-05-27	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0008060
hCoV-19/Russia/MOW-RII-MH2005S/2020|EPI_ISL_596347|2020-05-25|1	Russia/MOW-RII-MH2005S/2020	2020-05-25	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0039348
hCoV-19/Russia/MOW-RII-MH2006S/2020|EPI_ISL_596348|2020-05-28|1	Russia/MOW-RII-MH2006S/2020	2020-05-28	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0039348
hCoV-19/Russia/MOW-RII-MH2007S/2020|EPI_ISL_596349|2020-05-15|1	Russia/MOW-RII-MH2007S/2020	2020-05-15	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	NODE_0019048
hCoV-19/Russia/MOW-RII-MH2008S/2020|EPI_ISL_596350|2020-05-18|1	Russia/MOW-RII-MH2008S/2020	2020-05-18	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	NODE_0019048
hCoV-19/Russia/MOW-RII-MH2010S/2020|EPI_ISL_596351|2020-06-05|1	Russia/MOW-RII-MH2010S/2020	2020-06-05	NA	NA	Russia	Moscow Oblast	B.1.1.294	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2014S/2020|EPI_ISL_596352|2020-05-15|1	Russia/MOW-RII-MH2014S/2020	2020-05-15	NA	NA	Russia	Moscow Oblast	B.1.5.*	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2055S/2020|EPI_ISL_602391|2020-09-24|1	Russia/MOW-RII-MH2055S/2020	2020-09-24	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0011960
hCoV-19/Russia/MOW-RII-MH2056S/2020|EPI_ISL_602392|2020-09-24|1	Russia/MOW-RII-MH2056S/2020	2020-09-24	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	NODE_0007743
hCoV-19/Russia/MOW-RII-MH2058S/2020|EPI_ISL_602393|2020-09-24|1	Russia/MOW-RII-MH2058S/2020	2020-09-24	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0029698
hCoV-19/Russia/MOW-RII-MH2059S/2020|EPI_ISL_602394|2020-09-25|1	Russia/MOW-RII-MH2059S/2020	2020-09-25	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0036068
hCoV-19/Russia/MOW-RII-MH2060S/2020|EPI_ISL_602395|2020-09-25|1	Russia/MOW-RII-MH2060S/2020	2020-09-25	NA	NA	Russia	Moscow Oblast	B.1.1.31	NA	Московская область	NODE_0021336
hCoV-19/Russia/MOW-RII-MH2061S/2020|EPI_ISL_602396|2020-09-25|1	Russia/MOW-RII-MH2061S/2020	2020-09-25	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0041436
hCoV-19/Russia/MOW-RII-MH249S/2020|EPI_ISL_566077|2020-06-16|1	Russia/MOW-RII-MH249S/2020	2020-06-16	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0007743
hCoV-19/Russia/MOW-RII-MH250S/2020|EPI_ISL_566078|2020-06-22|1	Russia/MOW-RII-MH250S/2020	2020-06-22	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0007743
hCoV-19/Russia/MOW-RII-MH251S/2020|EPI_ISL_566079|2020-06-19|1	Russia/MOW-RII-MH251S/2020	2020-06-19	NA	NA	Russia	Moscow Oblast	B.1.1.294	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH252S/2020|EPI_ISL_566080|2020-06-25|1	Russia/MOW-RII-MH252S/2020	2020-06-25	NA	NA	Russia	Moscow Oblast	B.1.1.294	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH254S/2020|EPI_ISL_566081|2020-06-08|1	Russia/MOW-RII-MH254S/2020	2020-06-08	NA	NA	Russia	Moscow Oblast	B.1.5.*	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH255S/2020|EPI_ISL_566082|2020-06-18|1	Russia/MOW-RII-MH255S/2020	2020-06-18	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH256S/2020|EPI_ISL_566083|2020-06-18|1	Russia/MOW-RII-MH256S/2020	2020-06-18	NA	NA	Russia	Moscow Oblast	B.1.1.294	NA	Московская область	NODE_0038861
hCoV-19/Russia/MOW-RII-MH2867S/2020|EPI_ISL_733043|2020-09-23|1	Russia/MOW-RII-MH2867S/2020	2020-09-23	NA	NA	Russia	Moscow Oblast	B.1.1.184	NA	Московская область	NODE_0015670
hCoV-19/Russia/MOW-RII-MH2868S/2020|EPI_ISL_733044|2020-09-24|1	Russia/MOW-RII-MH2868S/2020	2020-09-24	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0041504
hCoV-19/Russia/MOW-RII-MH2870S/2020|EPI_ISL_733045|2020-09-22|1	Russia/MOW-RII-MH2870S/2020	2020-09-22	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2874S/2020|EPI_ISL_733046|2020-09-17|1	Russia/MOW-RII-MH2874S/2020	2020-09-17	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2876S/2020|EPI_ISL_733047|2020-09-27|1	Russia/MOW-RII-MH2876S/2020	2020-09-27	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0036408
hCoV-19/Russia/MOW-RII-MH2878S/2020|EPI_ISL_733048|2020-09-21|1	Russia/MOW-RII-MH2878S/2020	2020-09-21	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2879S/2020|EPI_ISL_733049|2020-09-22|1	Russia/MOW-RII-MH2879S/2020	2020-09-22	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0034074
hCoV-19/Russia/MOW-RII-MH2880S/2020|EPI_ISL_733050|2020-09-23|1	Russia/MOW-RII-MH2880S/2020	2020-09-23	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	NODE_0006004
hCoV-19/Russia/MOW-RII-MH2881S/2020|EPI_ISL_733051|2020-09-25|1	Russia/MOW-RII-MH2881S/2020	2020-09-25	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2882S/2020|EPI_ISL_733052|2020-09-27|1	Russia/MOW-RII-MH2882S/2020	2020-09-27	NA	NA	Russia	Moscow Oblast	B.1.1.*	NA	Московская область	single_seq
hCoV-19/Russia/MOW-RII-MH2884S/2020|EPI_ISL_733053|2020-09-23|1	Russia/MOW-RII-MH2884S/2020	2020-09-23	NA	NA	Russia	Moscow Oblast	B.1.1	NA	Московская область	NODE_0035981
